positionName,company,location,min_salary,max_salary,skills,skill_categories,skills_count_single
AI/ML Engineer - PHOENIX LOCAL CANDIDATES ONLY,ABOTTS Consulting Inc,"Phoenix, AZ 85074",124800.0,135200.0,"['python', 'c', 'machine learning', 'ai/ml', 'artificial intelligence', 'data mining', 'tensorflow', 'pytorch', 'etl', 'sql', 'model deployment', 'communication skills']","[0, 0, 2, 2, 2, 2, 3, 3, 4, 5, 8, 10]","[2.0, 0.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]"
"Principal Clinical Data Science Boston, Massachusetts",AstraZeneca,"Boston, MA",161872.0525,236377.3006,"['machine learning', 'deep learning', 'data science', 'predictive modeling', 'data pipelines', 'data lakes', 'compliance', 'data privacy', 'bioinformatics']","[2, 2, 2, 2, 4, 5, 10, 10, 10]","[0.0, 0.0, 4.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0]"
"Senior AI Engineer, Quit for Life",RVO Health,"Charlotte, NC",118650.0,158200.0,"['python', 'typescript', 'llm', 'rag', 'prompt engineering', 'ai engineering', 'embedding models', 'vector databases', 'mongodb', 'aws', 'docker', 'terraform', 'git', 'github', 'ci/cd']","[0, 0, 2, 2, 2, 2, 2, 2, 5, 6, 6, 6, 6, 6, 6]","[2.0, 0.0, 6.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0]"
"Applied Machine Learning Research Engineer, Siri",Apple,"Seattle, WA 98105",166600.0,296300.0,"['python', 'machine learning', 'generative ai']","[0, 2, 2]","[1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Senior Manager, Data Science - LLM Customization Team",Information Technology Senior Management Forum,"New York, NY",245900.0,280600.0,"['python', 'r', 'scala', 'statistics', 'optimization', 'machine learning', 'deep learning', 'nlp', 'natural language processing', 'computer vision', 'generative ai', 'self-supervised learning', 'large language models', 'llm', 'ai/ml', 'data science', 'pytorch', 'hugging face', 'aws', 'economics', 'compliance', 'operations research']","[0, 0, 0, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 6, 10, 10, 10]","[3.0, 2.0, 11.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 3.0]"
"Applied Machine Learning Research Engineer, Siri",Apple,"Cupertino, CA",175800.0,312200.0,"['python', 'machine learning', 'generative ai']","[0, 2, 2]","[1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Director, Data Science, Product Management",The Hartford,"Hartford, CT 06112",153200.0,229800.0,"['statistics', 'statistical modeling', 'machine learning', 'data science', 'data engineering', 'aws', 'azure', 'gcp']","[1, 1, 2, 2, 4, 6, 6, 6]","[0.0, 2.0, 2.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
Statistician and project manager,United Nations,"New York, NY",137826.73040000003,217545.6392,"['c', 'statistics', 'economics', 'sociology']","[0, 1, 10, 10]","[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
"Principal Partner GTM - Agentic AI, Data & AI - Partner GTM and Specialist Team","Amazon Web Services, Inc.","Seattle, WA",158400.0,262000.0,"['ai/ml', 'aws']","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
Senior Software Engineer - AI Systems,Apple,"Sunnyvale, CA",207800.0,378700.0,"['python', 'swift', 'machine learning', 'computer vision', 'generative ai', 'foundation models']","[0, 0, 2, 2, 2, 2]","[2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Sr. GenAI GTM - Partner, Data & AI - Partner GTM and Specialist Team","Amazon Web Services, Inc.","Seattle, WA",133200.0,220200.0,"['ai/ml', 'aws']","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
"PRINCIPAL DATA SCIENTISTS, CUSTOMER ANALYTICS – ECOSYSTEM",Atlassian,"San Francisco, CA",188885.0,233400.0,"['python', 'r', 'go', 'clustering', 'regression', 'machine learning', 'data science', 'numpy', 'pandas', 'streamlit', 'spark', 'sql', 'tableau']","[0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 5, 7]","[3.0, 2.0, 2.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
"Senior Staff Machine Learning Engineer, Communication & Connectivity",Airbnb,United States,244000.0,305000.0,"['machine learning', 'large language models', 'ai/ml']","[2, 2, 2]","[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Applied Science Manager, Translation Services",Amazon,"Seattle, WA",165500.0,286000.0,"['python', 'java', 'c++', 'machine learning', 'deep learning', 'nlp', 'computer vision', 'llm', 'project management']","[0, 0, 0, 2, 2, 2, 2, 2, 10]","[3.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
Principal Engineering Lead – Gaming AI,Microsoft,"Redmond, WA 98052",163000.0,331200.0,"['python', 'java', 'c', 'c#', 'c++', 'typescript', 'javascript', 'game development']","[0, 0, 0, 0, 0, 0, 0, 10]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
"Principal Partner GTM - Agentic AI, Data & AI - Partner GTM and Specialist Team",Amazon,"Seattle, WA",158400.0,262000.0,"['ai/ml', 'aws']","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
Statistician,Costello Medical,"Boston, MA",73000.0,76000.0,"['python', 'r', 'statistics', 'regression', 'sql', 'excel', 'project management', 'communication skills']","[0, 0, 1, 1, 5, 7, 10, 10]","[2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 2.0]"
"Sr GenAI GTM Specialist - Partner - Startups, Data & AI Partner GTM Team",Amazon,"Seattle, WA",133200.0,220200.0,"['ai/ml', 'aws']","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
"Sr. GenAI GTM - Partner, Data & AI - Partner GTM and Specialist Team",Amazon,"Seattle, WA",133200.0,220200.0,"['ai/ml', 'aws']","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
AI Platform Engineering Manager,Lockheed Martin,"Fort Worth, TX 76102",135696.00939999998,201840.714,"['python', 'java', 'c++', 'go', 'machine learning', 'natural language processing', 'computer vision', 'large language models', 'ai/ml', 'artificial intelligence', 'ai engineering', 'tensorflow', 'pytorch', 'git', 'gitlab', 'model interpretability', 'security']","[0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 3, 3, 6, 6, 8, 10]","[4.0, 0.0, 7.0, 2.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 1.0]"
Lead Artificial Intelligence Solutions Consultant,Wells Fargo,"Charlotte, NC",115572.07,238993.328,"['python', 'machine learning', 'generative ai', 'ai/ml', 'artificial intelligence', 'compliance', 'communication skills']","[0, 2, 2, 2, 2, 10, 10]","[1.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
"Senior Software Development Engineer - AI Innovation & Vibe Coding, Amazon Music",Amazon,"San Francisco, CA",151300.0,261500.0,"['machine learning', 'generative ai', 'ai/ml']","[2, 2, 2]","[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"Applied Science Manager, Customer Behavior Analytics",Amazon.com Services LLC,"Seattle, WA",165500.0,286000.0,"['python', 'scala', 'machine learning', 'deep learning', 'nlp', 'natural language processing', 'computer vision', 'reinforcement learning', 'recommendation systems', 'large language models', 'ai/ml', 'communication skills']","[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10]","[2.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
"Applied Science Manager, Customer Behavior Analytics",Amazon,"Seattle, WA",165500.0,286000.0,"['python', 'scala', 'machine learning', 'deep learning', 'nlp', 'natural language processing', 'computer vision', 'reinforcement learning', 'recommendation systems', 'large language models', 'ai/ml', 'communication skills']","[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10]","[2.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
"Python Engineer - Python, C++, Machine learning",Grid Dynamics,United States,128007.466,201670.0493,"['python', 'linux', 'tensorflow', 'aws', 'communication skills']","[0, 0, 3, 6, 10]","[2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
Data & Marketplace Integrity,Whatnot,"New York, NY",185000.0,205000.0,"['spark', 'big data', 'sql', 'tableau', 'looker']","[4, 4, 5, 7, 7]","[0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0]"
"Senior Manager, Analytical AI Forecasting and Predictive Solutions",Bristol-Myers Squibb,"Princeton, NJ",160313.018,220926.2056,"['machine learning', 'data science', 'sql', 'aws', 'azure', 'git', 'excel', 'tableau', 'finance', 'data privacy']","[2, 2, 5, 6, 6, 6, 7, 7, 10, 10]","[0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 3.0, 2.0, 0.0, 0.0, 2.0]"
AI Value Methodology Lead,ServiceNow,"Santa Clara, CA 95054",197800.0,346200.0,"['ai/ml', 'artificial intelligence', 'data science', 'data modeling', 'excel', 'tableau', 'power bi', 'economics']","[2, 2, 2, 5, 7, 7, 7, 10]","[0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 3.0, 0.0, 0.0, 1.0]"
"Engineering Manager, Mulitimodal (API)",OpenAI,"San Francisco, CA",325000.0,405000.0,"['computer vision', 'ai/ml', 'artificial intelligence', 'security', 'communication skills']","[2, 2, 2, 10, 10]","[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
"PRINCIPAL DATA SCIENTISTS, CUSTOMER ANALYTICS – ECOSYSTEM",Atlassian,"San Francisco, CA 94104",188885.0,233400.0,"['python', 'r', 'go', 'clustering', 'regression', 'machine learning', 'data science', 'numpy', 'pandas', 'streamlit', 'spark', 'sql', 'tableau']","[0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 5, 7]","[3.0, 2.0, 2.0, 3.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
"Software Engineer (Data), Ai & Data Platforms",Apple,"Sunnyvale, CA",143100.0,214500.0,"['python', 'java', 'scala', 'anomaly detection', 'artificial intelligence', 'streamlit', 'spark', 'kafka', 'airflow', 'big data', 'etl', 'data pipelines', 'data warehousing', 'aws', 'azure', 'tableau', 'looker', 'superset', 'data visualization', 'finance']","[0, 0, 0, 2, 2, 3, 4, 4, 4, 4, 4, 4, 5, 6, 6, 7, 7, 7, 7, 10]","[3.0, 0.0, 2.0, 1.0, 6.0, 1.0, 2.0, 4.0, 0.0, 0.0, 1.0]"
Data Scientist SME,Firebird AST,"Albuquerque, NM 87101",158746.55869999997,235776.5365,"['machine learning', 'data science', 'aws', 'azure', 'high performance computing', 'security', 'communication skills']","[2, 2, 6, 6, 9, 10, 10]","[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0]"
Software Engineer (AI Agents),Pylon,"San Francisco, CA",180000.0,210000.0,"['react', 'aws']","[0, 6]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
Compliance-Dallas-Associate-Machine Learning Engineer,Goldman Sachs,"Dallas, TX 75201",119351.5602,181377.1332,"['python', 'scala', 'machine learning', 'deep learning', 'prompt engineering', 'tensorflow', 'pytorch', 'big data', 'gcp', 'compliance']","[0, 0, 2, 2, 2, 3, 3, 4, 6, 10]","[2.0, 0.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
AI and ML Engineer,Booz Allen,"Offutt AFB, NE",99000.0,225000.0,"['python', 'machine learning', 'nlp', 'natural language processing', 'large language models', 'llm', 'prompt engineering', 'artificial intelligence', 'tensorflow', 'pytorch', 'hugging face', 'security']","[0, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 10]","[1.0, 0.0, 7.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
Especialista en Ciencias de Datos,Millicom,"Mora, LA",137117.3898,224584.8803,"['python', 'r', 'machine learning', 'deep learning', 'xgboost', 'lightgbm', 'spark', 'hadoop', 'databricks', 'etl', 'sql', 'oracle', 'git', 'excel', 'mlflow', 'compliance']","[0, 0, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 6, 7, 8, 10]","[2.0, 0.0, 2.0, 2.0, 4.0, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0]"
Head of AI Strategy,Rockefeller Capital Management,"New York, NY 10111",250000.0,350000.0,"['machine learning', 'natural language processing', 'generative ai', 'artificial intelligence', 'data science', 'finance', 'data privacy', 'critical thinking', 'communication skills', 'quantum computing']","[2, 2, 2, 2, 2, 10, 10, 10, 10, 10]","[0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0]"
Senior Statistician,Costello Medical,"Boston, MA",95000.0,102000.0,"['python', 'r', 'go', 'statistics', 'regression', 'sql', 'excel', 'communication skills']","[0, 0, 0, 1, 1, 5, 7, 10]","[3.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
Managed Services - Applied AI Operations - Senior Associate,PRICE WATERHOUSE COOPERS,"New York, NY",77000.0,202000.0,"['machine learning', 'llm', 'artificial intelligence', 'prompt tuning', 'hugging face', 'transformers', 'data pipelines', 'mlflow', 'compliance', 'critical thinking', 'robotics']","[2, 2, 2, 2, 3, 3, 4, 8, 10, 10, 10]","[0.0, 0.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0]"
Lead Data Scientist,Tiger Analytics,New Jersey,127194.4767,189775.4,"['python', 'optimization', 'machine learning', 'data science', 'data mining', 'tensorflow', 'pytorch', 'scipy', 'numpy', 'databricks', 'sql', 'github', 'ci/cd', 'operations research']","[0, 1, 2, 2, 2, 3, 3, 3, 3, 4, 5, 6, 6, 10]","[1.0, 1.0, 3.0, 4.0, 1.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0]"
Data Analytic Developer (Hybrid),"Ishpi Information Technologies, Inc","Chesapeake, VA",155718.08060000002,213568.1275,"['python', 'sql', 'oracle', 'excel', 'communication skills']","[0, 5, 5, 7, 10]","[1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
"Senior Director of Product, Consumer AI PayPal",paypal,"San Jose, CA",209000.0,359150.0,"['machine learning', 'data science', 'compliance', 'security', 'communication skills']","[2, 2, 10, 10, 10]","[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]"
Senior AI Engineer,January,"Menlo Park, CA",150000.0,250000.0,"['python', 'machine learning', 'large language models', 'rag', 'vector databases', 'tensorflow', 'pytorch', 'hugging face', 'sql', 'aws', 'gcp', 'model evaluation']","[0, 2, 2, 2, 2, 3, 3, 3, 5, 6, 6, 8]","[1.0, 0.0, 4.0, 3.0, 0.0, 1.0, 2.0, 0.0, 1.0, 0.0, 0.0]"
"2025 PhD / Masters Residency - ML, AI for Mental Health",Loon,"Mountain View, CA",109000.0,150000.0,"['python', 'machine learning', 'llm', 'tensorflow', 'pytorch', 'data pipelines', 'aws', 'azure', 'gcp', 'hpc', 'distributed computing', 'communication skills']","[0, 2, 2, 3, 3, 4, 6, 6, 6, 9, 9, 10]","[1.0, 0.0, 2.0, 2.0, 1.0, 0.0, 3.0, 0.0, 0.0, 2.0, 1.0]"
Senior Integration Engineer - AI and Hardware Accelerators,"Red Hat, Inc.","Boston, MA 02210",133650.0,220680.0,"['linux', 'optimization', 'ai/ml', 'tensorflow', 'pytorch', 'kubernetes']","[0, 1, 2, 3, 3, 6]","[1.0, 1.0, 1.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
Data Scientist,enArchAI,Remote,176800.0,176800.0,"['python', 'statistics', 'optimization', 'aws', 'azure', 'gcp']","[0, 1, 1, 6, 6, 6]","[1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
Staff ML Engineer - Infrastructure,ChipStack,"San Jose, CA",151976.60640000002,208873.5143,"['python', 'go', 'optimization', 'tensorflow', 'pytorch', 'data pipelines', 'data infrastructure', 'aws', 'gcp', 'docker', 'kubernetes', 'communication skills']","[0, 0, 1, 3, 3, 4, 4, 6, 6, 6, 6, 10]","[2.0, 1.0, 0.0, 2.0, 2.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0]"
"Senior Manager, AI Enablement",Altria,United States,128700.0,196200.0,"['statistics', 'optimization', 'nlp', 'natural language processing', 'large language models', 'ai/ml', 'data science', 'databricks', 'azure', 'data governance']","[1, 1, 2, 2, 2, 2, 2, 4, 6, 10]","[0.0, 2.0, 5.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
Staff AI Engineer,Okta,"San Francisco, CA",137656.26969999998,206355.6,"['python', 'java', 'go', 'optimization', 'deep learning', 'nlp', 'generative ai', 'large language models', 'pytorch', 'aws', 'security', 'data privacy']","[0, 0, 0, 1, 2, 2, 2, 2, 3, 6, 10, 10]","[3.0, 1.0, 4.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0]"
AI/ML Engineer,Dew Software,"Austin, TX 78701",104000.0,124800.0,"['python', 'machine learning', 'tensorflow', 'pytorch', 'databricks', 'data engineering', 'ci/cd']","[0, 2, 3, 3, 4, 4, 6]","[1.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
GenAI/LLM Engineer,enArchAI,Remote,197600.0,197600.0,"['optimization', 'deep learning', 'nlp', 'large language models', 'llm', 'rag', 'data science', 'vector databases', 'tensorflow', 'pytorch', 'hugging face', 'data pipelines', 'model deployment', 'llmops', 'compliance']","[1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4, 8, 8, 10]","[0.0, 1.0, 7.0, 3.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 1.0]"
2025 University Graduate - AI/ML Engineer,Adobe,"San Jose, CA 95110",85500.0,163500.0,"['python', 'java', 'c++', 'machine learning', 'nlp', 'natural language processing', 'computer vision', 'generative ai', 'large language models', 'llm', 'data science', 'tensorflow', 'pytorch', 'compliance', 'communication skills']","[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 10, 10]","[3.0, 0.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
Senior Machine Learning Engineer - Membership,Uber,"San Francisco, CA",198000.0,220000.0,"['python', 'java', 'c++', 'go', 'optimization', 'machine learning', 'spark', 'etl', 'excel', 'critical thinking']","[0, 0, 0, 0, 1, 2, 4, 4, 7, 10]","[4.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]"
"Senior Software Development Engineer - AI Innovation & Vibe Coding, Amazon Music",Amazon.com Services LLC,"San Francisco, CA",151300.0,261500.0,"['machine learning', 'generative ai', 'ai/ml']","[2, 2, 2]","[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Senior Systems and Data Analyst,BOEING,"Everett, WA",118150.0,159850.0,"['r', 'c', 'sql', 'oracle', 'azure', 'compliance', 'security']","[0, 0, 5, 5, 6, 10, 10]","[2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 2.0]"
"Senior Fellow, Scientific AI - North America",McKinsey & Company,"Atlanta, GA 30303",150468.0556,217272.9175,"['machine learning', 'deep learning', 'computer vision', 'reinforcement learning', 'large language models', 'artificial intelligence', 'foundation models', 'physics', 'computational biology', 'chemistry']","[2, 2, 2, 2, 2, 2, 2, 10, 10, 10]","[0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]"
Data Scientist,CVS Health,"Wellesley, MA 02481",102856.0,150000.0,"['python', 'r', 'scala', 'statistics', 'machine learning', 'nlp', 'natural language processing', 'data science', 'data mining', 'pytorch', 'spark', 'hadoop', 'pig', 'kafka', 'airflow', 'hbase', 'data modeling', 'aws', 'azure', 'gcp', 'kubernetes', 'jenkins', 'git', 'ci/cd']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 3, 4, 4, 4, 4, 4, 5, 5, 6, 6, 6, 6, 6, 6, 6]","[3.0, 1.0, 5.0, 1.0, 5.0, 2.0, 7.0, 0.0, 0.0, 0.0, 0.0]"
Data Scientist,CVS Health,"Woonsocket, RI 02895",104645.0,140000.0,"['python', 'r', 'statistics', 'machine learning', 'nlp', 'natural language processing', 'data science', 'data mining', 'pytorch', 'spark', 'hadoop', 'big data', 'sql', 'data modeling', 'kubernetes']","[0, 0, 1, 2, 2, 2, 2, 2, 3, 4, 4, 4, 5, 5, 6]","[2.0, 1.0, 5.0, 1.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
"Senior System Software Engineer, AI Solutions Engineering",NVIDIA,"Santa Clara, CA 95050",148000.0,287500.0,"['python', 'java', 'go', 'machine learning', 'deep learning', 'large language models', 'llm', 'rag', 'ai/ml', 'artificial intelligence', 'mysql', 'mongodb', 'elasticsearch', 'docker']","[0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 6]","[3.0, 0.0, 7.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
Sr. Decision Scientist,CVS Health,"Woonsocket, RI 02895",104645.0,117000.0,"['python', 'r', 'statistics', 'clustering', 'regression', 'machine learning', 'data science', 'data mining', 'big data', 'sql', 'data modeling', 'aws', 'azure', 'gcp']","[0, 0, 1, 1, 1, 2, 2, 2, 4, 5, 5, 6, 6, 6]","[2.0, 3.0, 3.0, 0.0, 1.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
AI/ML Developer with Cybersecurity Exposure,TekValue IT Solutions LLC,"Charlotte, NC 28202",128292.12,169773.04799999998,"['python', 'ai/ml', 'ai/ml development', 'tensorflow', 'pytorch']","[0, 2, 2, 3, 3]","[1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Senior Data Scientist,"Applied Research Associates, Inc","Alexandria, VA 22301",154505.21,246766.476,"['python', 'r', 'data science', 'sql', 'security', 'communication skills', 'operations research', 'robotics']","[0, 0, 2, 5, 10, 10, 10, 10]","[2.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0]"
"Sr GenAI GTM Specialist - Partner - Startups, Data & AI Partner GTM Team","Amazon Web Services, Inc.","Seattle, WA",133200.0,220200.0,"['ai/ml', 'aws']","[2, 6]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
Senior AI Software Engineer,iManage,"Chicago, IL 60606",130000.0,180000.0,"['python', 'java', 'scala', 'statistics', 'machine learning', 'nlp', 'ai/ml', 'artificial intelligence', 'ai engineering', 'data science', 'pytorch', 'docker', 'github', 'ci/cd', 'critical thinking']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 3, 6, 6, 6, 10]","[3.0, 1.0, 6.0, 1.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0]"
AI Enablement Lead,Revalize,"Arlington, VA",125000.0,135000.0,"['machine learning', 'generative ai', 'large language models', 'ai/ml', 'artificial intelligence', 'compliance', 'security', 'data privacy', 'project management']","[2, 2, 2, 2, 2, 10, 10, 10, 10]","[0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0]"
"Data Scientist, Devices Economic Value",Amazon.com LLC,"Seattle, WA",125500.0,212800.0,"['python', 'r', 'perl', 'matlab', 'optimization', 'machine learning', 'sql']","[0, 0, 0, 0, 1, 2, 5]","[4.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
Machine Learning Architect,ITCommence Inc,"Alameda, CA 94501",152608.7481,231878.972,"['rag', 'ai/ml', 'vector databases', 'aws', 'azure', 'ci/cd']","[2, 2, 2, 6, 6, 6]","[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]"
"Senior AI Engineer - Full Stack, LLM Integration",Ash & Harris Executive Search,Remote,152184.204,182885.66,"['python', 'javascript', 'react', 'machine learning', 'llm', 'data modeling', 'aws', 'azure']","[0, 0, 0, 2, 2, 5, 6, 6]","[3.0, 0.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0]"
Data Scientist - TS/SCI with CI Poly Required,"Onyx Government Services,LLC","Washington, DC 20001",163413.5898,238947.8465,"['python', 'r', 'c', 'statistics', 'statistical modeling', 'data science', 'etl', 'data pipelines', 'data wrangling', 'data warehousing', 'aws', 'docker', 'kubernetes', 'git', 'tableau', 'power bi', 'data visualization', 'compliance', 'security', 'data governance']","[0, 0, 0, 1, 1, 2, 4, 4, 4, 5, 6, 6, 6, 6, 7, 7, 7, 10, 10, 10]","[3.0, 2.0, 1.0, 0.0, 3.0, 1.0, 4.0, 3.0, 0.0, 0.0, 3.0]"
